time,lidar_F_data,lidar_R_data,compass_data_1,compass_data_2,compass_data_3,gyro_data_1,gyro_data_2,gyro_data_3,position_data_1,position_data_2,position_data_3,angle_data,motor_L_velocity,motor_R_velocity
0.01,199.27548380273,189.877536229791,0.995520141404083,-0.00680698095971188,-0.000222314779155531,-0.969749268425155,-0.0188494333240545,0.726234576102547,-0.0394372559139978,0.0140992743581549,0.0505857729066444,-0.0117970531194102,-3,-3
0.02,195.921956750593,186.167605046455,0.932378172730211,-0.00290715881138872,-2.54616779617867e-05,0.669002687413775,0.0179479393268041,-0.40219244186846,-0.0393680208462921,0.0145748607319532,0.0499639990403515,-0.00393608318202088,-3,-3
0.03,194.280417136804,180.095525328906,0.901466127806305,-0.00214067663384626,1.71522624916342e-05,0.146996634759437,0.00376488213809938,-0.0730352118742612,-0.0393558453076311,0.0146624171211436,0.0492421219930601,0.00252953744519248,-3,-3
0.04,187.333607102912,173.485604777612,1.00341804166786,-0.00158172434983683,4.61748334717873e-05,0.108217955225159,0.00282916737236838,-0.0607261245739375,-0.0393452918255262,0.0147360516662797,0.0485114529898407,0.00161533473827722,-3,-3
0.05,190.267275520791,187.40466012135,0.973431270220495,-0.00115124281071897,2.83270208476006e-05,0.083064078543806,-0.00233955111912682,-0.0308950399644507,-0.0393421736304062,0.0147866366036384,0.0477767320341309,0.00150684829519467,-3,-3
0.06,194.880080015217,188.230491701022,1.02442359506747,-0.000745702580565681,3.45387514228963e-05,0.0128649475926806,0.000590656118291188,-0.0635518049450741,-0.0393327220189278,0.014842736514076,0.0470294184109655,0.00111239199323937,-3,-3
0.07,199.692035393761,191.03669084288,1.01495979389698,-0.000800808840514529,2.01326324399877e-05,0.0267148280805771,-0.00127227685354546,0.00597052417820768,-0.0393341493023556,0.0148656750715583,0.0462833953563578,0.00136126759765099,-3,-3
0.08,200.845258082488,183.130614874778,0.989091515720277,-0.000339134102206967,3.70740731149133e-05,0.0300007969687146,0.00178962759979192,-0.0442978661617997,-0.0393267422669313,0.0149030558613517,0.0455399852897179,0.00148805521479169,-3,-3
0.09,191.452817351413,196.250370084618,1.05219314797173,0.00346117607175145,-0.000805430016330169,-0.316869951563488,-0.0838421663370155,-0.409514867874979,-0.0393112084938716,0.015080689225017,0.0447462870283953,-0.00416108278831897,-3,-3
0.1,194.28509426394,199.240512215218,0.974035328578773,-0.00785815169162036,-0.00100778201899125,-0.525066506895351,-0.0106743985252112,1.08799029333458,-0.0394852083522625,0.014711712879823,0.0439157750420597,-0.010565835461155,-3,-3
0.11,185.53539934356,184.635768525612,1.0190162132556,0.00570290002230914,0.00511326226237602,1.70203557809294,0.56841269919743,-1.32576017154993,-0.0392450678188773,0.0143234309146711,0.043398062812102,0.0120933674463242,-3,-3
0.12,180.997504803052,186.584375318279,1.00387604021176,0.0011595726591051,0.00547420890391924,-0.313698016853854,0.0600163648441338,0.49270301486748,-0.0392819309544843,0.0146017376040003,0.042667596515371,0.0083859371159609,-3,-3
0.13,198.543724761647,192.476458989469,1.02441634899405,0.000449809004086158,0.00526273372033529,-0.0690008978900443,-0.00698629528460393,0.064971358949626,-0.0393016229762554,0.0146630716388371,0.0419069786854237,0.00778947676485612,-3,-3
0.14,193.647776724933,200.633598999269,0.976684154902829,0.000382099922735347,0.0059466549612768,-0.0345410600816832,-0.00283295302966707,0.0097738472044353,-0.0393101796101511,0.0147291788838015,0.0411524362222887,0.00751549099711987,-3,-3
0.15,197.153831393282,201.155992768089,0.990192325410302,-0.00851226526547219,0.00587170038411774,-0.938772276075396,0.072801290532677,0.800958985997735,-0.0393850335502066,0.0144602961469061,0.0403390387812382,0.010828914695932,-3,-3
0.16,177.03735455494,183.665843224125,1.00985923945465,-0.00203699490131734,0.00596631976524885,0.457373801276807,0.0157967317298589,-0.619384951016668,-0.0392942339941679,0.0147426917512213,0.0396755261198287,0.00672000233870275,-3,-3
0.17,197.522478666421,188.988358150065,1.03050638409565,-0.00125273374766408,0.00672895783065872,0.0153636147366433,-3.85106852352726e-07,-0.0854310299796682,-0.0392864438951352,0.0148083366455471,0.0389285385672239,0.00653913457537673,-3,-3
0.18,196.922784173103,191.185721067985,1.06772441654289,-0.000561525779305995,0.00701135520789002,-0.0272758379531081,-0.00108303435892491,-0.0723119914449279,-0.0392817287854445,0.0148650761580174,0.0381743301881558,0.00637207263192152,-3,-3
0.19,170.318478746018,179.606095567257,0.98405395064664,-0.00021843231260641,0.00641681850368456,0.0411214994269919,0.00046360086138073,-0.0374445564321124,-0.0392806439935177,0.014900352543345,0.0374323954861921,0.00643603705383316,-3,-3
