time,lidar_F_data,lidar_R_data,compass_data_1,compass_data_2,compass_data_3,gyro_data_1,gyro_data_2,gyro_data_3,position_data_1,position_data_2,position_data_3,angle_data,motor_L_velocity,motor_R_velocity
4.58,58.1506322914896,188.207043960143,0.947439228163722,-0.009590202249263,-0.00250249926869806,-0.782474168379144,0.0627512788555219,0.963283903121958,-0.039118090331393,0.0146350053180975,-0.283875805347957,-0.0126796183201333,-3,-3
4.59,55.4941739202555,201.877532008958,0.976581015963076,0.001243355847484,0.000552003281215307,0.331427073633187,0.295872847576864,-1.06717582245907,-0.0388131947968931,0.0150386173031842,-0.284569955955487,0.00509193653645886,-3,-3
4.6,57.3119460840112,183.626113383051,1.04932255558439,-0.00103391298498991,0.00050844576737481,0.0661099094305503,-0.0040862029706913,0.197896286151615,-0.038846446056915,0.0151012847476248,-0.28530825651094,0.00442417345728907,-3,-3
4.61,54.2832860529098,186.990344793867,0.941497856112008,-0.000463905165343995,0.000461947703183003,0.569167330877313,0.000251447470366085,-0.0463834862900865,-0.0388390603705125,0.0148542569312347,-0.285970599494247,0.00163433946189224,-3,-3
4.62,52.2719218771714,188.903534365153,0.985853179064867,-0.000350008903500095,-0.000186281148285778,-0.212527104278915,-0.0650223284140461,-0.0127516284377931,-0.0388724755384955,0.014991155833918,-0.286747763342824,-0.000694935278973512,-3,-3
4.63,50.7498181967404,180.338236547558,0.964917295110753,0.0111801538319669,0.00181417974437452,0.704877929972227,0.185421584178532,-1.13808859583289,-0.0387251757261608,0.0145834941286894,-0.287402208329288,0.0125112326062763,-3,-3
4.64,55.7256577396633,176.152202846838,1.007244572758,0.00288310136272607,0.00155174898929076,-0.181936847085379,-0.0190742921037299,0.745844925584205,-0.0388485370475294,0.0147033878605532,-0.28817830783251,0.00567163474129467,-3,-3
4.65,60.2987112393434,193.536587924608,0.963185617662927,0.0019694077896372,0.00148152068233214,-0.0189304247056663,-0.00793097610128769,0.0910990268274457,-0.038870874002571,0.014744059766063,-0.288930734633119,0.00502280713100995,-3,-3
4.66,56.8025108530533,186.914019482232,1.02294166843955,0.000908957154296393,0.00128939947134824,-0.041703082173349,-0.00570283540289041,0.108996444205582,-0.0388910250365437,0.01476928477554,-0.28968670043269,0.00433926696184859,-3,-3
4.67,54.2468667556641,195.195716429729,0.992984420519177,-0.000103471757076187,0.00144762029684388,-0.0652924956808398,-0.00228915455560123,0.0924244929503536,-0.0389093797436871,0.0147815157762175,-0.290446209872472,0.00361459866037288,-3,-3
4.68,53.6324283717374,211.11805919163,1.10640765259088,-0.000272093960169406,0.0011948669713769,-0.0243170088382188,-0.00139071568361924,0.0186131890140801,-0.0389146703299002,0.0148161648934403,-0.291200152858413,0.00338425048310571,-3,-3
4.69,56.4830795502808,195.362678932355,0.975560918778229,0.00352477846702606,0.000534934809394932,-0.359708769453311,-0.0807526811227269,-0.353461643572654,-0.0389032876679096,0.014993655132154,-0.291998641920415,0.0033337776607653,-3,-3
4.7,53.2106348198949,196.709372661269,0.975883741178993,-0.00876691264159516,0.000588673514175432,-0.616718265523581,0.00259821337410103,1.34463699219164,-0.0390811700149425,0.0146284457134419,-0.292827608082088,0.0111433079461664,-3,-3
4.71,56.9497664773528,200.757286354457,1.00082750209652,-0.00255051208634186,0.0032263691226278,0.467848602479421,0.236406208508751,-0.647975022890064,-0.038865539478197,0.0148899455455706,-0.293502028660961,0.00435474190555721,-3,-3
4.72,52.0653096497794,197.103890901721,0.951926626339749,0.0025956174642662,0.00327089663179922,-0.297917255162241,0.0408216941059446,-0.480864114783253,-0.0387726675840612,0.0150938243112175,-0.294298632882224,0.00640576451798485,-3,-3
4.73,54.1192960846958,189.536451474886,1.09957483863981,-0.000877038354025222,0.00360479866189321,-0.0580813863758074,-0.0108847903284461,0.318920205422921,-0.0388301834712773,0.0151862433443301,-0.29505736997983,0.00637780389355354,-3,-3
4.74,54.788804368148,185.427723516401,0.980391089119432,0.00764212590999658,0.00590757478708543,0.94453198673427,0.244841056909453,-0.786953006153434,-0.0387101475888166,0.014726522423988,-0.295682274024478,0.01008237823035,-3,-3
4.75,52.9536951853712,182.124421394284,1.03315023092465,0.00108294573253985,0.00597338008887018,-0.269849714406636,-0.0207791373967006,0.587274676631888,-0.0388120831927675,0.0148791030773623,-0.296469817353374,0.00611578749335355,-3,-3
4.76,48.9654346952295,214.824562223578,1.01931983843547,0.000793493889791767,0.00615199972450768,0.0434449412738765,-0.00283874750416873,0.039440634595836,-0.0388251223740763,0.0148961136750725,-0.297212736082647,0.00611795882194043,-3,-3
4.77,47.9099267693703,191.127269763974,1.00574753338294,0.000292869628870015,0.00571157444749418,-0.00740348504994137,-0.00245501628193015,0.0564978571010823,-0.0388392856780637,0.0149025243767617,-0.297964138869066,0.00603233919409002,-3,-3
4.78,56.5490832022158,205.478058606305,0.923270597091114,-5.78926511400416e-05,0.00514803904968092,-0.0326399167686579,-0.000802243133916361,0.0351569856962971,-0.0388497817351868,0.0149107819799257,-0.29871887086178,0.00594460553218729,-3,-3
4.79,51.3043769455,183.166895301018,0.981889330587758,0.000248055587124403,0.00603575015834101,-0.0220129314077707,-0.00102580470713729,-0.0289937569655679,-0.0388511035156187,0.0149388550441673,-0.299472258771526,0.00589945245415555,-3,-3
4.8,47.3441106278504,178.403117569156,1.03512080637386,-7.25856959311606e-05,0.00622137832921768,-0.013962533946448,-0.000559468396880757,0.0323337377923297,-0.0388600770491122,0.014940516374091,-0.300224514462175,0.00586906656046697,-3,-3
4.81,52.3451380345915,184.905199457861,0.979036145255645,-0.00974567484932139,0.0066334780681753,-0.880746985959862,0.0929022789699107,0.902380665066935,-0.0389342010722511,0.0145949804136804,-0.301035192386875,0.0141924729120045,-3,-3
4.82,47.5637974306216,188.438959616355,0.977207446729304,-0.00283106753407581,0.00734399380051793,0.593430689317581,0.0199508215324306,-0.633218969134424,-0.0388324329377162,0.0148625358431893,-0.30168004472958,0.00780054654479508,-3,-3
4.83,49.4892412007627,184.248279646104,1.04610721884743,0.00154423589567413,0.00470987413293902,-0.210886048434626,-0.177308170066636,-0.449169352678779,-0.0388703863641735,0.0150502224481815,-0.302453506067858,0.0068830174123356,-3,-3
4.84,49.374982239205,195.045698816311,0.955027018812747,-0.000924281048172146,0.00516113140301342,0.206703904820008,-0.00576092801631519,0.25647578441758,-0.0389148607004749,0.0150452342238054,-0.303169197381492,0.00561965986582989,-3,-3
4.85,51.7623232549847,183.652716560854,1.03700443997273,0.00681489963993971,0.00682059105241155,1.01579292411195,0.241429226910659,-0.740883953179784,-0.0387926640949524,0.0144729622929044,-0.303769174217543,0.01308654703086,-3,-3
4.86,47.6237846019542,190.328642626086,0.950088337392292,0.00162377220637852,0.00703759194696202,-0.283212914579438,-0.0178759800141555,0.548408180154684,-0.0388857097410604,0.0147035405724063,-0.304557601897507,0.00914158726070138,-3,-3
4.87,49.3450811724573,206.147537354396,1.03263512845446,-0.0106220777264196,0.00685861341369393,-1.02442348383036,-0.0309978947528264,1.08309085539094,-0.039001049060302,0.014349113456279,-0.305354041468867,0.0124485964378413,-3,-3
4.88,46.3189841155579,194.329938724175,1.00156244120871,-0.00251482013104149,0.00714714233961291,0.527064052867888,0.0166309548124964,-0.717269540302271,-0.0388997425638781,0.0146710620477079,-0.306010567363923,0.00762083768480532,-3,-3
4.89,55.0301991694051,183.919847594548,0.993797203859895,-0.00169736108213274,0.00792048683070806,0.0341218979151731,0.00547520364710577,-0.107138751026682,-0.0388842766098867,0.0147591132600949,-0.30675012020052,0.00738936887440808,-3,-3
4.9,48.9042164847235,204.97717302962,1.00719835081196,-0.00087947502028092,0.00696441459896044,0.0273090412077942,0.00210179962125179,-0.0853742297391178,-0.0388755453143508,0.0148258684205726,-0.307492710759546,0.00733153007227212,-3,-3
4.91,46.1807702917241,180.903604763414,0.951963150379646,-0.000423645650610068,0.00712425899377548,0.0263531868517738,0.000914030341844581,-0.043205269925929,-0.0388732436580741,0.0148708166826164,-0.308237422430046,0.00736690209225278,-3,-3
4.92,47.8357014757829,186.128036802494,0.864487018040876,0.00362315153308809,0.00604943412620004,-0.310763916330068,-0.0848705185261679,-0.384975232215054,-0.0388622104043519,0.0150517784971336,-0.309031336856966,0.00730602589789055,-3,-3
