time,lidar_F_data,lidar_R_data,compass_data_1,compass_data_2,compass_data_3,gyro_data_1,gyro_data_2,gyro_data_3,position_data_1,position_data_2,position_data_3,angle_data,motor_L_velocity,motor_R_velocity
0.01,196.856796315955,200.751731204008,1.0560822838012,-0.00737083663472497,-0.00023101020011514,-0.888491697991005,-0.0189661019516373,0.735341998491779,-0.0394372559139978,0.0140992743581549,0.0505857729066444,-0.0117970531194102,-3,-3
0.02,198.794465559597,176.747970452217,0.976240276641974,-0.00294717835920171,-2.364692435682e-05,0.680053449375652,0.0189262020310682,-0.454686589407139,-0.0393680208462921,0.0145748607319532,0.0499639990403515,-0.00393608318202068,-3,-3
0.03,195.0951282058,175.831139025119,1.0222058457789,-0.00224666363276413,1.74511029598832e-05,0.139094998255169,0.0041373367666308,-0.0675159477991658,-0.0393558453076311,0.0146624171211436,0.0492421219930601,0.00252953744519245,-3,-3
0.04,193.243715154419,170.999794257998,1.00130610735515,-0.00160059081595712,4.48562339687155e-05,0.109648348165497,0.00275396556543336,-0.0580046191778294,-0.0393452918255262,0.0147360516662797,0.0485114529898407,0.00161533473827737,-3,-3
0.05,185.37897004439,180.311700073207,0.963599419520895,-0.00138937190211177,2.50776852795364e-05,0.0855915083040408,-0.00245544667459569,-0.0281995309046262,-0.0393421736304062,0.0147866366036384,0.0477767320341309,0.00150684829519475,-3,-3
0.06,192.994912249746,162.657330020175,1.04341175387079,-0.000746413388176162,3.17391212008999e-05,0.013955794899329,0.000580263627879005,-0.0620346901980119,-0.0393327220189278,0.014842736514076,0.0470294184109655,0.00111239199323947,-3,-3
0.07,199.088379756792,191.019324049181,0.96301763051342,-0.000755162997381809,2.04787658436566e-05,0.0266984972979661,-0.00124318375699946,0.00583971431411915,-0.0393341493023556,0.0148656750715583,0.0462833953563577,0.00136126759765075,-3,-3
0.08,193.795928678685,205.102667128483,0.952056475568369,-0.000308519193314209,3.42345396020604e-05,0.0316388001947372,0.0016511451457052,-0.0432968751068888,-0.0393267422669312,0.0149030558613517,0.0455399852897179,0.00148805521479141,-3,-3
0.09,194.737814760758,188.228796260825,0.940191750942553,0.00347920639583308,-0.000760402931765879,-0.302564857728697,-0.0930951925685185,-0.39939206808413,-0.0393112084938715,0.0150806892250171,0.0447462870283952,-0.00416108278831957,-3,-3
0.1,201.957856836332,182.458522362253,1.0141688549407,-0.00750877428816082,-0.000907267502822026,-0.525633651267255,-0.0104038795475755,1.12098232839693,-0.0394852083522625,0.014711712879823,0.0439157750420597,-0.0105658354611556,-3,-3
0.11,183.511752097546,200.040256599004,0.919806489146462,0.00567806152480523,0.0048559823334286,1.57750591573674,0.588887107886114,-1.22987796375074,-0.0392450678188772,0.0143234309146711,0.043398062812102,0.0120933674463231,-3,-3
0.12,200.439136069501,181.665836881405,1.00412958782063,0.00126081837379733,0.00562860241987284,-0.304025477604587,0.0578622221033938,0.488436176078331,-0.0392819309544843,0.0146017376040003,0.042667596515371,0.0083859371159601,-3,-3
0.13,177.138075047369,218.441706290435,0.991463994429339,0.000489532821626108,0.00578460133345813,-0.0689648201876695,-0.00693246051922245,0.069728925057021,-0.0393016229762554,0.0146630716388372,0.0419069786854237,0.00778947676485551,-3,-3
0.14,176.249534176896,173.489631992939,0.952479456373627,0.000419636899692167,0.00575627674749495,-0.0366753382137923,-0.00312390932635591,0.00954686153748735,-0.0393101796101511,0.0147291788838016,0.0411524362222887,0.0075154909971194,-3,-3
0.15,208.237777526359,195.133322645172,0.969180621228511,-0.00821612291104951,0.00608483758952396,-0.952850935614021,0.065283542782921,0.818813586902097,-0.0393850335502065,0.0144602961469062,0.0403390387812382,0.0108289146959326,-3,-3
0.16,194.995305201067,181.006490210376,1.00561318806919,-0.00207262775988473,0.00614286250592778,0.480839276412186,0.0170001876335394,-0.559380619182423,-0.0392942339941679,0.0147426917512213,0.0396755261198287,0.00672000233870275,-3,-3
0.17,190.370861206409,191.510971698549,1.08295326249307,-0.00137662762672529,0.00659755686212187,0.0156688784749958,-3.83417286896527e-07,-0.0909558517400025,-0.0392864438951351,0.0148083366455471,0.0389285385672239,0.00653913457537669,-3,-3
0.18,220.226908532165,191.389316896256,1.10598232833749,-0.000576946343197378,0.00636173060131065,-0.0274969482025487,-0.00104778668999048,-0.0719583499081519,-0.0392817287854444,0.0148650761580174,0.0381743301881558,0.00637207263192141,-3,-3
0.19,186.330686796087,195.211007099135,1.02871543256378,-0.000232158909845827,0.00660718502607082,0.0428296878212555,0.000456773680841281,-0.0343966710314194,-0.0392806439935176,0.014900352543345,0.0374323954861922,0.00643603705383303,-3,-3
0.2,171.650630109706,207.383011091427,0.958868879335196,-0.000425565864772139,0.00644212949407795,-0.0564876524625746,-0.000368636264978019,0.0189621927071115,-0.0392880993169774,0.0149107156118982,0.0366742609911563,0.00634467536945267,-3,-3
0.21,190.394874691324,185.873808156658,1.01333889831753,0.00363792028344157,0.00588692030053075,-0.325594469325692,-0.0755897668356504,-0.402138092884796,-0.0392687144681985,0.0150887434701013,0.0358746584088423,0.00713782033244018,-3,-3
0.22,194.887351890069,179.432274684376,1.13748667322779,0.000371775240175852,0.00596389186288616,-0.0550301458661192,-0.00573188039498581,0.334180434827391,-0.039324581072343,0.0151252571408525,0.0351171664010346,0.0063553178972105,-3,-3
0.23,189.732662786078,193.319701085864,0.938608631355857,0.000152972707506802,0.00498924824559233,0.500976329798501,-0.00158923875226507,0.0213255067357679,-0.0393324559830229,0.0148864674563132,0.0344464747602944,0.00587988015661687,-3,-3
0.24,191.63541446726,190.640192442424,1.05308825366022,0.000609750156990717,0.00453717886286951,-0.27280894799216,-0.0979609149933283,-0.0460324930763215,-0.0393878919589685,0.0150192942116516,0.0336662818736067,0.00441409361375166,-3,-3
0.25,182.109501644927,199.49758265223,0.905874837370176,-0.00818267056116255,0.00442471951378215,-0.809857361732209,0.00741880950653617,0.832723879155466,-0.0395208934184674,0.014681328590617,0.0328077716443168,0.0124035873343603,-3,-3
0.26,187.103437824259,196.040833702184,0.908605729692358,-0.00156547950816499,0.00468384236220072,0.611107655321496,0.0223512060690838,-0.656580881126773,-0.0394142096193793,0.0149369315560282,0.0321645434558262,0.00538978758412626,-3,-3
0.27,178.986563410471,179.021632286308,0.959126812831729,-0.0010210073897436,0.00482733752369615,0.109082048176128,0.00156291409159185,-0.0568352779035631,-0.0394078235717818,0.0149582321343418,0.0314330866967309,0.00491380260147008,-3,-3
0.28,183.458053986701,196.750588970875,0.991186352517311,-0.000468479570294992,0.00486906044661622,0.0583515787317192,0.000530389667801953,-0.0549177891951691,-0.0394036145243416,0.0149788918606993,0.0306926574432554,0.00473908856433739,-3,-3
0.29,186.818510635357,177.431938082308,1.01537831106333,0.00376808410912731,0.00377025684131045,-0.314598031972372,-0.0832566116656168,-0.418686236237973,-0.0393922734058744,0.0151407912473209,0.029901073630792,0.00626713549890521,-3,-3
0.3,193.420354035629,191.072900514686,0.986714951056006,0.000273538611387871,0.00391845409514126,0.0134456722258125,-0.00711564892718662,0.32130509632727,-0.0394467772731064,0.0151516655140753,0.0291532457171965,0.00506542464669206,-3,-3
0.31,187.337438944414,182.489484020006,0.952269917089544,-0.000178985301733666,0.00341995598214336,0.540791925112041,-0.000911098924343378,0.0442993855819147,-0.0394569008668895,0.0148705630978797,0.0284815507901077,0.00414582366523591,-3,-3
0.32,199.752360988735,186.743179891047,1.03063692055453,5.59595643589512e-05,0.0028436530507502,-0.253609663588334,-0.0882551973089146,-0.0217307514210509,-0.0394971932721803,0.0150109593951654,0.0277018274913093,0.00298632099851259,-3,-3
0.33,188.824361306741,202.495406291392,1.06273896891978,-0.000178633469009281,0.00281348686527298,0.212200611416217,-0.000415890194533153,0.0230173897915952,-0.0395027664650682,0.0148967045342447,0.0269849219006119,0.00339726865953279,-3,-3
0.34,167.954627475602,188.329164110184,0.95062375305371,-0.000442917215437258,0.00295936540446375,-0.133032620823297,0.000403570078362,0.0291735183853328,-0.0395091598377546,0.0149381245866201,0.0262151448513472,0.00299678813533911,-3,-3
0.35,191.623816407276,182.158537438376,1.03250223020611,0.00414133524317055,0.00228497743230244,-0.396132138793756,-0.0582114125397915,-0.388884206219295,-0.0394734831023129,0.0151214185280438,0.0254124308306347,0.00562182718270254,-3,-3
