Time Index,L Velocity,R Velocity,X Position,Y Position,Theta,LiDAR F,LiDAR R,Gyro,Compass X,Compass Y
33,-0.033,0.033,1.2560110675189677e-06,1.1610064405004339e-07,89.99876967447427,1931.2680777341038,1973.7736889477353,-0.001325690191527984,-2.2481445732380974e-05,1.019255724220447
34,-0.034,0.034,1.3343776609482205e-06,1.1607489436293861e-07,89.99869517809776,1849.2253429141822,1914.9454224750737,-0.0013960574503346166,-2.1534754164899297e-05,0.9756692282260081
35,-0.035,0.035,1.4151194712628108e-06,1.1604827521854988e-07,89.9986182956436,1995.6741924201121,1927.1639097701418,-0.0014424279258805287,-2.378049283767979e-05,0.889486990432946
36,-0.036000000000000004,0.036000000000000004,1.4982365103079863e-06,1.1602077847061576e-07,89.99853903707206,1876.8571209226081,1823.2759687352118,-0.0014398580634874744,-2.665305466138895e-05,1.0934240975689293
37,-0.037,0.037,1.5837287873275325e-06,1.1599239554960228e-07,89.99845741109017,2011.9524483260946,1818.6754313464346,-0.001458281685092324,-2.664307218389315e-05,0.9220216623421152
38,-0.038,0.038,1.6715963095173197e-06,1.1596311751127519e-07,89.99837342532996,1943.8671511585242,1959.61764062319,-0.0016502449536642191,-2.8824883843633403e-05,0.9621318810494423
39,-0.039,0.039,1.7618390824400911e-06,1.1593293512690561e-07,89.99828708649916,1751.40145566657,1897.6002986116941,-0.0015682788860771754,-2.7061596160298106e-05,0.8841957959133798
40,-0.04,0.04,1.8544571103915641e-06,1.1590183884857552e-07,89.99819840050888,1874.1138638736322,1856.882205767071,-0.0016105649828773382,-3.0431730297984745e-05,1.0375432003332286
41,-0.041,0.041,1.9494503966422955e-06,1.1586981893407788e-07,89.99810737258184,2037.2898282845892,1951.4981875074918,-0.001581227909262748,-3.2542520551668144e-05,1.041685665648181
42,-0.042,0.042,2.0468189436584998e-06,1.15836865356711e-07,89.99801400734438,1885.3019821747446,1889.1037327900328,-0.0017000504661761502,-3.147553500561e-05,0.9939128934417027
43,-0.043000000000000003,0.043000000000000003,2.1465627532601185e-06,1.1580296787466748e-07,89.99791830890481,1979.7552462280437,1947.269099960956,-0.001740161532678239,-3.4769456252227316e-05,0.8718037556873534
44,-0.044,0.044,2.2486818267604053e-06,1.1576811601715642e-07,89.99782028092035,1988.279095699909,1893.396821122338,-0.0018188938959526695,-3.7477506579275924e-05,1.0092579208904195
45,-0.045,0.045,2.3531761650655837e-06,1.157322990913423e-07,89.99771992665441,1884.8894643370782,1930.6764979680784,-0.001650535413751998,-4.042046700898464e-05,0.9999880518784691
46,-0.046,0.046,2.460045768744548e-06,1.1569550616152835e-07,89.99761724902561,1806.6390785618491,1922.8858809968272,-0.0018807429124037417,-4.1007303799889544e-05,1.033762077475929
47,-0.047,0.047,-9.5312146945124e-09,1.639133219218103e-06,89.99628699600554,1910.2536175718508,1697.2252157779797,-0.004219891282269312,-4.6369828966958895e-05,0.9619963618660666
48,-0.048,0.048,-2.1469240558042826e-06,7.723775312488967e-06,89.9875403509142,1958.0066805977688,1953.7298389414568,-0.00350296441238895,-4.663390088877648e-05,1.134316219915417
49,-0.049,0.049,-4.252882743248147e-06,1.6526156797661007e-05,89.97437962950104,2069.307269946559,1999.328507137798,-0.002925793973120081,-5.5075762898634535e-05,0.964322936257452
50,-0.05,0.05,-6.6955050287475435e-06,2.7954052115065908e-05,89.95779366681109,1767.1232775086212,1986.8171869175696,-0.002528789596705873,-5.481255596759373e-05,0.9983047441491237
51,-0.051000000000000004,0.051000000000000004,-9.36331098487749e-06,4.1193154530806686e-05,89.93913615214201,2034.7624603772408,1963.4505439398908,-0.0025807258923390792,-5.56227801241751e-05,0.9172528612344787
52,-0.052000000000000005,0.052000000000000005,-1.2057299038826399e-05,5.473527075932488e-05,89.9207662243259,2003.133473502201,1926.3219205657542,-0.0024258616558831964,-5.717572724291358e-05,1.0106255142341711
53,-0.053,0.053,-1.443881022681143e-05,6.782457637279082e-05,89.90391180083435,1759.7460789418824,1766.7247407039908,-0.002773412966211902,-6.326156032358166e-05,0.956239955751228
54,-0.054,0.054,-1.626268921470839e-05,8.01188783121562e-05,89.88916303763325,2101.161999632856,1802.2956492074122,-0.0031005668983442288,-6.731478868490069e-05,1.040949823745983
55,-0.055,0.055,-1.744885989273943e-05,9.175270459077511e-05,89.87624246554158,1991.2730202201617,2007.9551847003352,-0.0030376528935433214,-6.610306536589762e-05,0.9508376840500407
56,-0.056,0.056,-1.769980808078386e-05,0.00010270634114573768,89.86541533686325,1741.5963807025284,1848.2835416132066,-0.002810417506006864,-6.951806471566927e-05,0.9959709153730606
57,-0.057,0.057,-1.7145350301552257e-05,0.00011276375311157494,89.85700734378923,2189.11779464326,2013.4162417499483,-0.002967846640244819,-7.763832924977717e-05,0.9255959517569571
58,-0.058,0.058,-1.5890193574683645e-05,0.00012183225351957566,89.8511811359901,1740.9362390506326,1839.5459973004915,-0.0026412641527627677,-7.254720483888971e-05,1.0154201187811054
59,-0.059000000000000004,0.059000000000000004,-1.403957427334179e-05,0.0001296662642298954,89.84767156213523,1788.736820472766,1894.2282726506555,-0.0032979211456179865,-8.020598926886959e-05,0.993127927726936
60,-0.06,0.06,-1.180614229985254e-05,0.00013627223535461058,89.84629113903827,2051.277327432531,1735.640014130466,-0.0045132931587001,-8.758893335634908e-05,0.9933562477336736
61,-0.061,0.061,-9.35699468527977e-06,0.0001417625065692693,89.8468224515904,1756.0673433397442,1749.6145617225998,-0.004826298215386366,-8.510369027919484e-05,1.0917471286173128
62,-0.062,0.062,-6.796272491270427e-06,0.0001460701940113815,89.84879630896096,1951.153821994393,1852.721614609225,-0.0046036081911553514,-9.268475117341985e-05,1.0025705447866513
63,-0.063,0.063,-4.25807166014868e-06,0.0001492826578652212,89.85192518268703,1931.1556388288416,1957.8363264337243,-0.005174577617433119,-0.00010056694867862974,1.0449099850642685
64,-0.064,0.064,-1.8241466332124165e-06,0.00015156228256413967,89.85592515305943,1964.6922143612767,2037.246691556125,-0.005195881713632487,-0.00010704858527632667,0.9831242031883662
65,-0.065,0.065,4.4733686713201257e-07,0.0001530617469107029,89.86053893418986,2043.6304020473144,1956.1758857139573,-0.004845700023244893,-0.00010946424411132303,1.0676380478822625
66,-0.066,0.066,2.486504407351265e-06,0.00015388788558444444,89.86558464993774,1912.9043850015248,1869.1032185182403,-0.004948587348601202,-0.0001086789033543138,1.0419093769429577
67,-0.067,0.067,4.188558294791807e-06,0.000154121619278344,89.87091892674664,1931.7631377474734,1998.6983887929973,-0.005125886181693243,-0.00011392106085152412,1.0724639504777043
68,-0.068,0.068,5.452972913715203e-06,0.0001538317549073312,89.87641847757651,1831.8882653799426,1927.914955278993,-0.004616511489353931,-0.00011150751375371352,0.9275738250085772
69,-0.069,0.069,6.222348025575205e-06,0.0001530738226377809,89.88198510475209,1743.7005680116852,1936.1206942242216,-0.004844317260201694,-0.00013036322191963505,0.9733150321338627
70,-0.07,0.07,6.509578542317238e-06,0.0001518767792649811,89.88755613782727,1980.1535406081728,1879.1000251072373,-0.0041982210514669525,-0.00012923792049751703,1.0825317585182401
71,-0.07100000000000001,0.07100000000000001,6.377501997904532e-06,0.00015026276691033208,89.8930833946286,1990.9684058660441,2082.838068968564,-0.004439156892181043,-0.00012803119595969023,1.0654516366766116
72,-0.07200000000000001,0.07200000000000001,5.903019739086194e-06,0.00014825005653955337,89.89852764138377,1986.0864316583402,1654.8584149573321,-0.004606245159239215,-0.0001546499867977169,0.9797811135891399
73,-0.073,0.073,5.158082384440931e-06,0.00014585322002178686,89.90385757527864,1888.5219436833097,1867.5982144552347,-0.005160438301776357,-0.00015568227717280186,0.9397725400321001
74,-0.074,0.074,4.202547066564858e-06,0.00014308837688459253,89.9090497004414,1875.184322538817,2014.2718583862325,-0.004318319816400578,-0.00015347107665997058,0.9590194693080812
75,-0.075,0.075,3.0824489036502362e-06,0.00013999168885657498,89.91408839958261,2000.2158783151701,1824.9897013315313,-0.0047357327317111165,-0.00015885393373346116,0.9371224947266521
76,-0.076,0.076,1.8289462673860528e-06,0.00013658386807407358,89.91896517254895,1962.7445088790178,1817.8485483259333,-0.004847240469168036,-0.0001574776261206989,1.0306806750241184
77,-0.077,0.077,4.5846297965061744e-07,0.0001328658151139167,89.92367852297795,1895.0658748370754,1902.8707856312199,-0.004824125892335406,-0.00016306985490669606,0.9579791160886298
78,-0.078,0.078,-1.0220629029315933e-06,0.00012879627470793048,89.92827584334029,2046.327585959008,2034.98035250596,-0.004690780106426805,-0.00017066957543644632,0.9954224697643493
79,-0.079,0.079,-2.624633425593858e-06,0.00012434020243132227,89.9327606467982,1858.0437028239817,1723.885348101088,-0.005302080772581616,-0.0001675693203185066,1.0051529686073375
80,-0.08,0.08,-4.359038562613413e-06,0.00011959207035396047,89.93720788042744,1728.0335698268002,1847.4959973267178,-0.005417160165572635,-0.0001795878863874724,1.0223368355571747
81,-0.081,0.081,-6.250228153568564e-06,0.00011461696663941923,89.94166029116771,1903.7353555243678,1917.2523062093956,-0.006193546768171158,-0.0001922485702809824,1.0692118451035226
82,-0.082,0.082,-8.337801145651546e-06,0.00010942020321144663,89.94613403500465,2007.6645500275797,1923.0630656583273,-0.006547981134667006,-0.00017832511981353722,0.9075472043748577
83,-0.083,0.083,-1.0669218389688328e-05,0.00010397316081662417,89.95063584302773,1967.5911655713364,1808.6954606083723,-0.007130369711062787,-0.0002028327455542455,0.9499326652261674
84,-0.084,0.084,-1.3296814652934164e-05,9.822851603346477e-05,89.95516446439647,1818.1014463220388,1805.4383361455937,-0.007236918483830401,-0.00022584040835558632,0.9583628087355839
85,-0.085,0.085,-1.6276708344377645e-05,9.212782903277039e-05,89.95970774426006,1830.8613203309055,1775.8558535516995,-0.007947529807450124,-0.00021346466947182302,0.987724957850546
86,-0.08600000000000001,0.08600000000000001,-1.966811817970592e-05,8.560543065590231e-05,89.96423526775718,2043.196586699473,1889.7412734128902,-0.008630572935563992,-0.00022939150513524384,1.0225310607231086
87,-0.08700000000000001,0.08700000000000001,-2.3532622378998305e-05,7.859059828622256e-05,89.96868361079602,1897.9898126966161,1865.3615294674855,-0.00868476275690287,-0.00023509428550059393,1.0005972961284448
88,-0.088,0.088,-2.7922560289579124e-05,7.142165503997572e-05,89.97270569960638,1772.9091273941153,2065.375718906368,-0.007901099189627963,-0.00024160872464223652,0.9615469132608747
89,-0.089,0.089,-3.26509530830634e-05,6.445596556717281e-05,89.97590176772884,1969.7145366047014,1942.8843384326376,-0.009727978045873371,-0.00022904964332470505,1.0646710129872798
90,-0.09,0.09,-3.735960942734045e-05,5.766642437170233e-05,89.97823920134309,2016.7054746077433,1850.611189371994,-0.01086266322208471,-0.00027432629448835615,0.9217240797622842
91,-0.091,0.091,-4.185933438094975e-05,5.102760531500161e-05,89.97960809545184,1874.676080679749,2113.706427227176,-0.010841606405311564,-0.0002784177619363825,1.1665463322187795
92,-0.092,0.092,-4.6080191294181985e-05,4.474169752760604e-05,89.97985261205869,1839.6907091914045,1863.85145764255,-0.011137290530396604,-0.00030871064431405357,1.0341327320375178
93,-0.093,0.093,-4.999262871566116e-05,3.9166476414408125e-05,89.97921510306305,1979.2202254591114,1754.5089515218572,-0.014524991686525188,-0.0002949669416685993,0.9701312847540153
94,-0.094,0.094,-5.3557912609452854e-05,3.4485079540805263e-05,89.97821591154987,2000.3384691969998,1870.2821366718933,-0.013928353169057451,-0.00029720600723345683,1.0462332373331185
95,-0.095,0.095,-5.672280428500418e-05,3.061347591163527e-05,89.97711283948269,1947.2415765761496,1828.1864041985345,-0.016865216324884226,-0.0003483959108641398,0.9295674118537116
96,-0.096,0.096,-5.9229787204203134e-05,2.7385106806616932e-05,89.97595426284958,1987.8006321684804,1762.9756649854537,-0.016051585506994457,-0.0003356657059487097,1.0143711024716748
97,-0.097,0.097,-6.073759989382163e-05,2.468972317952456e-05,89.97465348180937,2056.371302322911,1941.946411393139,-0.01805760182831154,-0.00035002460022116644,1.0050662817432128
98,-0.098,0.098,-6.133265367679898e-05,2.241533046537514e-05,89.97304619748331,1933.4045654122347,1824.724554960387,-0.01984004347222719,-0.0003894725079076816,1.0715122965013861
99,-0.099,0.099,-6.109207124775983e-05,2.0470647537317033e-05,89.9710391098263,1977.8833040531583,1807.2187773331007,-0.01911556965567595,-0.00042342395311809376,1.0669811233533795
100,-0.1,0.1,-6.006616171407272e-05,1.8912330786137466e-05,89.96868921995595,2145.230878918693,2064.438851997822,-0.019411951507474736,-0.0004450998112042619,1.0668003275211666
101,-0.101,0.101,-5.838348533173487e-05,1.7680937746171466e-05,89.96605260579896,2093.218674900327,1853.6525859460637,-0.018557530378074644,-0.00044678978776389796,1.0008374591195437
102,-0.10200000000000001,0.10200000000000001,-5.6124138115032086e-05,1.6626158857183104e-05,89.9631908403732,1833.7933092430667,1880.309845373536,-0.018884513516421966,-0.0005005348866891554,1.0094069306313511
103,-0.10300000000000001,0.10300000000000001,-5.334366740183613e-05,1.5607689549904102e-05,89.96018996347308,1918.5993583648096,2066.738563166325,-0.018637326892892016,-0.00046640258483257054,1.0430243609752805
104,-0.10400000000000001,0.10400000000000001,-5.010284833648583e-05,1.4540065571444494e-05,89.95716518005945,2104.7643159783433,1939.5953912466484,-0.01954442270535764,-0.0004930976440822007,1.0314066649383011
105,-0.105,0.105,-4.646556038885999e-05,1.3362989600369801e-05,89.95422137988322,1842.035981987271,1903.3103985640453,-0.02261344672426187,-0.0005091394919456069,1.0628494750796307
106,-0.106,0.106,-4.249822510447369e-05,1.2038638642880573e-05,89.95143474351299,2065.9850868991552,2010.9012964210262,-0.023327771963002696,-0.0005490794475341505,1.000506915365819
107,-0.107,0.107,-3.8268534064238004e-05,1.0540659453904533e-05,89.94886127608704,1902.6047381775581,1799.7566079315743,-0.022872543316625835,-0.000569342467129784,1.0044758549243795
108,-0.108,0.108,-3.384528664932717e-05,8.85139159188808e-06,89.94653818014918,1707.1423557123583,1908.5133514113254,-0.022715145790530734,-0.0006329017771261276,1.0238457763247062
109,-0.109,0.109,-2.9296188617336687e-05,6.964311705291715e-06,89.944480154736,1856.8743876670458,2003.1127016777366,-0.024915761793822776,-0.0006411013476359114,0.9464470981693962
110,-0.11,0.11,-2.468693895880478e-05,4.880610187128764e-06,89.94268587314762,2147.979376330287,1862.2420019009396,-0.026073016615645764,-0.0006611485854148595,0.990361565258391
111,-0.111,0.111,-2.008036635826787e-05,2.606836905803822e-06,89.94114238061927,1970.9058616300422,1994.0783019625742,-0.026167831128683722,-0.0006552080460293958,0.9531155095346177
112,-0.112,0.112,-1.553565215034308e-05,1.540007806485888e-07,89.93982716177756,1945.664019023223,1859.9215560800005,-0.02608519334107577,-0.0007778984532711337,0.9938033575517143
113,-0.113,0.113,-1.1107713514583206e-05,-2.4632539015398414e-06,89.9387100189682,1978.5454469008587,1947.442457154148,-0.02801461671910466,-0.0007621409711476728,1.000782525455039
114,-0.114,0.114,-6.845042902675234e-06,-5.227449870789935e-06,89.93775529868212,1831.7346747576926,1834.8411125861844,-0.029214345997447547,-0.0007552377297599984,1.0237903874234318
115,-0.115,0.115,-2.780939495406314e-06,-8.119348213778133e-06,89.93692464977407,1941.78974531963,1877.6139218131552,-0.03273852698309864,-0.0007251619290871079,1.020330467242709
116,-0.116,0.116,1.057859792867938e-06,-1.1118612239874315e-05,89.93617839825423,1938.7074403011643,2076.784863351338,-0.030848934915000965,-0.0008592319796051349,0.9700203574194178
117,-0.117,0.117,4.650213617440351e-06,-1.4221972767618218e-05,89.93547433317842,1995.9160969671116,1958.0602264109311,-0.03588546820186334,-0.0008324479044256123,1.033070338777301
118,-0.11800000000000001,0.11800000000000001,7.980453250170199e-06,-1.7407837061000908e-05,89.9347733024672,2029.1973292918217,2035.3457790989714,-0.036739275834781926,-0.0008349656994012885,1.0000998438512407
119,-0.11900000000000001,0.11900000000000001,1.1035437175560298e-05,-2.0654349028828567e-05,89.93403819264095,1884.6395535962606,1949.3565918046313,-0.033223174523537145,-0.0010046203469723453,0.9659862161922754
120,-0.12,0.12,1.3804057110509442e-05,-2.394004700594088e-05,89.93323533979827,1798.7051676967499,1925.7301755675323,-0.03721588661256078,-0.0009575549473983358,1.0000153883401204
121,-0.121,0.121,1.627714485685002e-05,-2.7243911835637957e-05,89.9323358328246,1986.474532180328,1850.0941794094294,-0.0368379411817863,-0.0009244017343612718,1.0384954027538178
122,-0.122,0.122,1.8446705064571146e-05,-3.053492374450323e-05,89.93130556454385,1814.0876771022465,1926.8199664844237,-0.038638332400522876,-0.000999858674133827,0.9863812499877693
123,-0.123,0.123,2.030721094205265e-05,-3.3789957050202324e-05,89.93012711738665,1988.905452483408,1859.9591542645271,-0.041476579019251864,-0.0012087104091462284,1.0398558317520723
124,-0.124,0.124,2.1855500172852585e-05,-3.698961400292605e-05,89.9287908665781,1839.853477868453,2097.9915398293624,-0.03400302358282005,-0.0011263155412886347,0.9126136251537751
125,-0.125,0.125,2.3090679779551033e-05,-4.0117210646964385e-05,89.92729342358552,1948.7040446621563,1750.0138913876199,-0.03889462984402631,-0.001204737833671025,0.9831412494986242
126,-0.126,0.126,2.4014084786478962e-05,-4.31587497729119e-05,89.92563640760062,2003.7065303867375,1968.8511497123216,-0.04143151442140322,-0.0011174058914186957,1.084712928644547
127,-0.127,0.127,2.462923001508044e-05,-4.6102993532672054e-05,89.92382514409333,2033.461808808842,1919.7791578489202,-0.03978950901870859,-0.0011725238983778924,1.009137166482101
128,-0.128,0.128,2.4941653911708856e-05,-4.893012208514319e-05,89.9218683324459,1861.3177998601589,2121.3848352118985,-0.04293974566475583,-0.001231066745662233,1.0303266018002413
129,-0.129,0.129,2.4958947284894325e-05,-5.161846225520267e-05,89.9197761104078,2026.9770772567892,2016.4256249860337,-0.042972477967228535,-0.0013204250260473792,0.9537476740448076
130,-0.13,0.13,2.4690722214058437e-05,-5.416591121028269e-05,89.91755755377213,1861.6728300537468,1952.6748664044678,-0.047532339731724695,-0.0014847130003500764,0.9943167096035914
131,-0.131,0.131,2.414830531273729e-05,-5.657208101202821e-05,89.91522159078174,1986.0651391408999,1913.1725758141865,-0.04654857030526169,-0.0014619304091121567,1.038891131001047
132,-0.132,0.132,2.3343961305964854e-05,-5.883093982450571e-05,89.9127730056415,1762.1561729101225,1910.5737546967762,-0.04872528690517442,-0.0014000431749751191,1.0856968504982432
133,-0.133,0.133,2.229201422472785e-05,-6.09453601513113e-05,89.91022021393762,1947.0647455433384,1932.078021791587,-0.042229475780012696,-0.0014702333478560296,0.9479176892426743
134,-0.134,0.134,2.100836333887953e-05,-6.292175856786875e-05,89.90757106232101,2072.6806429460125,2020.800678582491,-0.04545365213644744,-0.001488451088125773,0.9836810289263375
135,-0.135,0.135,1.951014670880768e-05,-6.476848297842092e-05,89.90483255642474,1935.4340367786235,1906.2434504511787,-0.04880254581690688,-0.0016864959484308869,1.028619801614575
136,-0.136,0.136,1.7807845282694182e-05,-6.649480492285781e-05,89.9020120761133,1965.3415048901015,1879.5491388167654,-0.04900544547446775,-0.0015734121682495562,0.9406513264036958
137,-0.137,0.137,1.592781067540289e-05,-6.811758390865702e-05,89.89911857316058,1888.3756089722199,1832.3562676538966,-0.04942107713907636,-0.0016644548316213758,0.963266920585654
138,-0.138,0.138,1.3901601067492736e-05,-6.965104774858677e-05,89.89615802255578,1986.9950539055192,1788.8932066290315,-0.04773967959636992,-0.0018284642164420248,1.0297162051286366
139,-0.139,0.139,1.1757070478000297e-05,-7.110835720140068e-05,89.89313588847675,2012.699855349367,2053.997551120995,-0.05298942078753529,-0.0018752656760060622,0.9725706405527141
140,-0.14,0.14,9.520068743015136e-06,-7.250209809531172e-05,89.89005728634058,2113.6319497100108,1916.0028445392447,-0.055106050825328885,-0.0018572128634029186,0.9057306569113853
141,-0.14100000000000001,0.14100000000000001,7.215363724581898e-06,-7.384420694259153e-05,89.8869269844263,2161.3032775872416,1815.3518889969823,-0.05415971236171357,-0.0019276356803792974,1.0348164048896538
142,-0.14200000000000002,0.14200000000000002,4.8668885586486605e-06,-7.514548003333815e-05,89.88374923312459,1792.148345886671,1871.4759108189512,-0.056736020819097406,-0.0020455177957712776,0.9758538092640042
143,-0.14300000000000002,0.14300000000000002,2.4977083234515012e-06,-7.641514903909685e-05,89.8805276193539,1925.9718667474217,1909.0647064359177,-0.056015836376253306,-0.0019349502528471449,0.9940580387419783
144,-0.14400000000000002,0.14400000000000002,1.2997435266013063e-07,-7.766141680579097e-05,89.87726531773494,1907.739914056687,1908.9758956655594,-0.0542291286091181,-0.0021280565720223545,1.0255263580373888
145,-0.145,0.145,-2.2151875634872484e-06,-7.88915049383318e-05,89.87396506697428,2047.8896542232474,1800.4742202467287,-0.06472357174581257,-0.0023008779130767334,1.0254129237265839
146,-0.146,0.146,-4.510959526109578e-06,-8.011231080443104e-05,89.87062955520139,2112.2246836026397,2051.6385944433664,-0.0631963216643829,-0.002403507245484586,1.0525900127433336
147,-0.147,0.147,-6.730002304663118e-06,-8.132923566075978e-05,89.86726095123865,1829.1398170718446,1728.6790075585902,-0.05812452008585894,-0.0022581468170019227,1.1006946064207217
148,-0.148,0.148,-8.851719693015402e-06,-8.25465700063574e-05,89.86386047867349,1906.3505184952571,2003.0053576794846,-0.05323290081492662,-0.002197482898324912,1.0589354613989856
149,-0.149,0.149,-1.0859935303550347e-05,-8.376722554625377e-05,89.86042878108643,1910.33204040353,1863.1077119820786,-0.0589276768751875,-0.002137133407611841,1.0530501873731823
