,L Velocity,R Velocity,X Position,Y Position,Theta,LiDAR F,LiDAR R,Gyro,Compass X,Compass Y
17331,-0.669,-0.669,1.0391351815753596,3.4143365577617386,415.6129960252902,787.027370430676,1965.9876146129723,0.0,-0.5647798338184532,0.8252416248057295
17332,-0.668,-0.668,1.0392298770805364,3.4144749243744865,415.6129960252902,786.9586936178761,1965.94061220343,0.0,-0.5647798338184532,0.8252416248057295
17333,-0.6669999999999999,-0.6669999999999999,1.0393244308259746,3.4146130838515876,415.6129960252902,786.8901196146757,1965.8936801567768,0.0,-0.5647798338184532,0.8252416248057295
17334,-0.666,-0.666,1.0394188428116748,3.41475103619304,415.6129960252902,786.8216484210755,1965.8468184730116,0.0,-0.5647798338184532,0.8252416248057295
17335,-0.665,-0.665,1.0395131130376367,3.414888781398844,415.6129960252902,786.7532800370758,1965.8000271521348,0.0,-0.5647798338184532,0.8252416248057295
17336,-0.664,-0.664,1.0396072415038597,3.4150263194690016,415.6129960252902,786.6850144626754,1965.7533061941472,0.0,-0.5647798338184532,0.8252416248057295
17337,-0.663,-0.663,1.039701228210345,3.4151636504035103,415.6129960252902,786.6168516978754,1965.706655599048,0.0,-0.5647798338184532,0.8252416248057295
17338,-0.662,-0.662,1.0397950731570917,3.415300774202371,415.6129960252902,786.5487917426756,1965.6600753668367,0.0,-0.5647798338184532,0.8252416248057295
17339,-0.661,-0.661,1.0398887763441007,3.415437690865585,415.6129960252902,786.4808345970749,1965.6135654975142,0.0,-0.5647798338184532,0.8252416248057295
17340,-0.66,-0.66,1.039982337771371,3.4155744003931505,415.6129960252902,786.412980261075,1965.5671259910803,0.0,-0.5647798338184532,0.8252416248057295
17341,-0.6589999999999999,-0.6589999999999999,1.0400757574389026,3.4157109027850674,415.6129960252902,786.3452287346753,1965.5207568475348,0.0,-0.5647798338184532,0.8252416248057295
17342,-0.6579999999999999,-0.6579999999999999,1.0401690353466966,3.415847198041338,415.6129960252902,786.2775800178748,1965.474458066878,0.0,-0.5647798338184532,0.8252416248057295
17343,-0.6569999999999999,-0.6569999999999999,1.0402621714947518,3.4159832861619597,415.6129960252902,786.2100341106748,1965.42822964911,0.0,-0.5647798338184532,0.8252416248057295
17344,-0.6559999999999999,-0.6559999999999999,1.0403551658830692,3.4161191671469333,415.6129960252902,786.1425910130752,1965.3820715942302,0.0,-0.5647798338184532,0.8252416248057295
17345,-0.655,-0.655,1.040448018511648,3.41625484099626,415.6129960252902,786.0752507250746,1965.3359839022391,0.0,-0.5647798338184532,0.8252416248057295
17346,-0.654,-0.654,1.0405407293804882,3.4163903077099387,415.6129960252902,786.0080132466748,1965.2899665731368,0.0,-0.5647798338184532,0.8252416248057295
17347,-0.653,-0.653,1.0406332984895907,3.4165255672879686,415.6129960252902,785.940878577875,1965.2440196069222,0.0,-0.5647798338184532,0.8252416248057295
17348,-0.652,-0.652,1.0407257258389546,3.4166606197303517,415.6129960252902,785.8738467186748,1965.1981430035967,0.0,-0.5647798338184532,0.8252416248057295
17349,-0.651,-0.651,1.0408180114285805,3.4167954650370866,415.6129960252902,785.8069176690748,1965.1523367631596,0.0,-0.5647798338184532,0.8252416248057295
17350,-0.65,-0.65,1.0409101552584679,3.416930103208173,415.6129960252902,785.7400914290749,1965.1066008856114,0.0,-0.5647798338184532,0.8252416248057295
17351,-0.649,-0.649,1.0410021573286177,3.417064534243613,415.6129960252902,785.6733679986747,1965.0609353709513,0.0,-0.5647798338184532,0.8252416248057295
17352,-0.648,-0.648,1.0410940176390286,3.417198758143404,415.6129960252902,785.606747377875,1965.0153402191795,0.0,-0.5647798338184532,0.8252416248057295
17353,-0.647,-0.647,1.041185736189701,3.417332774907547,415.6129960252902,785.5402295666751,1964.9698154302969,0.0,-0.5647798338184532,0.8252416248057295
17354,-0.646,-0.646,1.0412773129806356,3.4174665845360432,415.6129960252902,785.4738145650747,1964.9243610043022,0.0,-0.5647798338184532,0.8252416248057295
17355,-0.645,-0.645,1.0413687480118314,3.4176001870288912,415.6129960252902,785.407502373075,1964.8789769411967,0.0,-0.5647798338184532,0.8252416248057295
17356,-0.6439999999999999,-0.6439999999999999,1.0414600412832897,3.41773358238609,415.6129960252902,785.3412929906755,1964.8336632409785,0.0,-0.5647798338184532,0.8252416248057295
17357,-0.6429999999999999,-0.6429999999999999,1.0415511927950092,3.417866770607643,415.6129960252902,785.2751864178753,1964.78841990365,0.0,-0.5647798338184532,0.8252416248057295
17358,-0.6419999999999999,-0.6419999999999999,1.04164220254699,3.4179997516935474,415.6129960252902,785.2091826546751,1964.74324692921,0.0,-0.5647798338184532,0.8252416248057295
17359,-0.6409999999999999,-0.6409999999999999,1.0417330705392334,3.418132525643803,415.6129960252902,785.1432817010756,1964.6981443176583,0.0,-0.5647798338184532,0.8252416248057295
17360,-0.64,-0.64,1.0418237967717379,3.4182650924584124,415.6129960252902,785.0774835570755,1964.6531120689947,0.0,-0.5647798338184532,0.8252416248057295
17361,-0.639,-0.639,1.0419143812445044,3.418397452137373,415.6129960252902,785.0117882226755,1964.6081501832198,0.0,-0.5647798338184532,0.8252416248057295
17362,-0.638,-0.638,1.0420048239575326,3.418529604680685,415.6129960252902,784.9461956978763,1964.563258660334,0.0,-0.5647798338184532,0.8252416248057295
17363,-0.6370000000000001,-0.6370000000000001,1.0420951249108221,3.418661550088351,415.6129960252902,784.880705982676,1964.5184375003364,0.0,-0.5647798338184532,0.8252416248057295
17364,-0.6360000000000001,-0.6360000000000001,1.0421852841043737,3.418793288360368,415.6129960252902,784.8153190770762,1964.473686703227,0.0,-0.5647798338184532,0.8252416248057295
17365,-0.635,-0.635,1.0422753015381867,3.4189248194967385,415.6129960252902,784.7500349810755,1964.4290062690068,0.0,-0.5647798338184532,0.8252416248057295
17366,-0.634,-0.634,1.0423651772122622,3.4190561434974605,415.6129960252902,784.6848536946756,1964.3843961976745,0.0,-0.5647798338184532,0.8252416248057295
17367,-0.633,-0.633,1.0424549111265988,3.419187260362534,415.6129960252902,784.6197752178758,1964.3398564892311,0.0,-0.5647798338184532,0.8252416248057295
17368,-0.632,-0.632,1.0425445032811966,3.4193181700919615,415.6129960252902,784.5547995506753,1964.2953871436764,0.0,-0.5647798338184532,0.8252416248057295
17369,-0.631,-0.631,1.042633953676057,3.4194488726857397,415.6129960252902,784.4899266930751,1964.25098816101,0.0,-0.5647798338184532,0.8252416248057295
17370,-0.63,-0.63,1.0427232623111786,3.4195793681438698,415.6129960252902,784.4251566450753,1964.206659541232,0.0,-0.5647798338184532,0.8252416248057295
17371,-0.629,-0.629,1.0428124291865624,3.4197096564663534,415.6129960252902,784.3604894066749,1964.1624012843426,0.0,-0.5647798338184532,0.8252416248057295
17372,-0.6279999999999999,-0.6279999999999999,1.0429014543022077,3.4198397376531884,415.6129960252902,784.2959249778748,1964.1182133903417,0.0,-0.5647798338184532,0.8252416248057295
17373,-0.6269999999999999,-0.6269999999999999,1.0429903376581142,3.419969611704375,415.6129960252902,784.2314633586753,1964.0740958592296,0.0,-0.5647798338184532,0.8252416248057295
