time,lidar_F_data,lidar_R_data,compass_data_1,compass_data_2,compass_data_3,gyro_data_1,gyro_data_2,gyro_data_3,position_data_1,position_data_2,position_data_3,angle_data,motor_L_velocity,motor_R_velocity
0.01,202.971723365425,194.821483588919,1.05681088332074,-0.00721637645756467,-0.00023232728315563,-0.867761667221342,-0.0187402068345131,0.685445050729437,-0.0394372559139978,0.0140992743581549,0.0505857729066444,-0.0117970531194102,-5,-4
0.02,181.667815302682,195.364297424543,1.00105382065156,-0.00372321253644273,-0.0026132545699234,0.459350750911682,-0.237987319341723,-0.332997528201098,-0.0395039164985427,0.0145339557317527,0.0494762620942406,-0.00641937700887419,-5,-4
0.03,174.331906977024,202.609301425696,0.969383349447437,-0.00246808194985524,-0.00526755316603868,0.301168776591103,-0.26382082720758,-0.125944686171277,-0.0396213245137008,0.0146480394980811,0.0483152697931421,-0.00594826656158732,-5,-4
0.04,195.222151872704,168.943370352538,0.951210957975418,-0.00161743673212961,-0.00791510480636928,0.214900560887611,-0.255502353116367,-0.10795314950288,-0.039744117008294,0.0147395406000156,0.0471313957176688,-0.00802904044796,-5,-4
0.05,170.886679513233,186.857822685001,1.03400201064409,-0.000668694552126198,-0.00929578226697558,0.144949392396493,-0.273618630726498,-0.0839962838634566,-0.0398666087133987,0.0148113209619469,0.0459272247318979,-0.0108359614074635,-5,-4
0.06,187.95123372692,209.856875681179,0.925312089714599,0.00304267304663291,-0.0142187460834336,-0.250267802173044,-0.370736429172198,-0.373127936022752,-0.0399915073643788,0.0149948456034925,0.0446593756035507,-0.0146357847251113,-5,-4
0.07,201.207660234978,193.115664243159,1.02526780393445,-0.00751778661119526,-0.0183297357429225,-0.460322137564695,-0.300196552669728,1.1064096912967,-0.0402910474823343,0.014609235121905,0.0433451626162913,-0.0195084660923695,-5,-4
0.08,200.55522242493,191.389300704294,0.991595892424535,9.58944203129749e-05,-0.0177750195688796,0.609265262787578,-0.0358862356791962,-0.807546684286338,-0.040173353623455,0.0149429829588935,0.0422200967991236,-0.0176810689013346,-5,-4
0.09,182.656006762069,196.683388875846,0.875051422506503,-0.000627928430476468,-0.0208663540631657,-0.789471990762807,-0.287522078229376,0.0801827940908693,-0.0400651629262774,0.0149257749861964,0.0411460844822429,-0.0212909884691016,-5,-4
0.1,185.278537374563,185.427283792849,0.967547869149483,-0.000136487718140778,-0.0239516530663371,0.444167046858943,-0.287911387365244,-0.0597210262321928,-0.0401796638224677,0.0151099504094788,0.0399825576094808,-0.0231977044777495,-5,-4
