time,lidar_F_data,lidar_R_data,compass_data_1,compass_data_2,compass_data_3,gyro_data_1,gyro_data_2,gyro_data_3,position_data_1,position_data_2,position_data_3,angle_data,motor_L_velocity,motor_R_velocity
0.01,199.077507481353,190.350710398757,1.06895047545082,-0.00741794125511296,-0.000228786468870226,-0.986539180804302,-0.0211363081648095,0.707409045579131,-0.0394372559139978,0.0140992743581549,0.0505857729066444,-0.0117970531194102,-3,-2
0.02,192.634793363852,195.632445324965,0.93208658504404,-0.00324640190188613,-0.00277550793538083,0.740870546552754,-0.249231516957224,-0.370704937464858,-0.0395011985382321,0.0145603397518391,0.0499852668089904,-0.0048404574231266,-3,-2
0.03,193.720755167875,176.06040881855,0.966268430072101,-0.00229144028525165,-0.00580114050281093,0.111935262681826,-0.33532798222129,-0.104120792282347,-0.0396591700238744,0.0146602862284011,0.0492777883354629,-0.00655863885554485,-3,-2
0.04,198.817160295445,204.534419981893,0.947400739510956,-0.00150973796681366,-0.00872730646148792,0.0866514097583292,-0.308785969320881,-0.0737621628389634,-0.0397904125927536,0.0147394584286963,0.0485588429413962,-0.00894842235792649,-3,-2
0.05,174.802624734393,187.562047338974,0.851157569281443,-0.000996523242029644,-0.0101209640199045,0.0653166041908279,-0.293059508487746,-0.0495624419380034,-0.0399186921506878,0.0148008083041145,0.0478334884712444,-0.0116309841987549,-3,-2
0.06,209.797375672053,188.188512638718,1.07137746057211,-0.000603670184657499,-0.0131127622013191,0.0347190270746071,-0.277619786003867,-0.0351699228171631,-0.0400460589556379,0.0148467722292928,0.0471034357768797,-0.014377503792434,-3,-2
0.07,192.118580341936,199.959433414493,0.998892395255355,-0.000431020725932683,-0.0166860680045645,0.0033679656567142,-0.266711572044612,-0.0194352764926228,-0.0401728810528497,0.0148792985167716,0.0463677966013561,-0.0171337304496711,-3,-2
0.08,198.444154525894,197.040129080803,0.911127967609876,0.000111230200147485,-0.0193046755656746,0.0206663238141215,-0.294425718036863,-0.0561061817292806,-0.0402957449168955,0.0149212496466381,0.0456349641503521,-0.0198953973728804,-3,-2
0.09,181.658661104817,177.394514793043,1.10503169708041,-0.000157407164357349,-0.0224402394526585,-0.0736376691631862,-0.28140954647852,0.0261812962274508,-0.0404215583243416,0.0149269897022493,0.0448881051642239,-0.0226436386084308,-3,-2
0.1,198.970639622761,191.197137320575,1.03749664525149,-8.66337541938106e-05,-0.0278420500100899,0.0262192640959403,-0.274199433996811,-0.00718197833242738,-0.040545787759981,0.014942800552231,0.0441543908255534,-0.0254213549220345,-3,-2
