time,lidar_F_data,lidar_R_data,compass_data_1,compass_data_2,compass_data_3,gyro_data_1,gyro_data_2,gyro_data_3,position_data_1,position_data_2,position_data_3,angle_data,motor_L_velocity,motor_R_velocity
0.01,203.055524521247,195.567271997262,0.969249925981619,-0.00658456168427491,-0.000221984353746957,-0.90963080586937,-0.0210394753515365,0.687352930550809,-0.0394372559139978,0.0140992743581549,0.0505857729066444,-0.0117970531194102,-5,-4
0.02,188.096671078357,190.803710159631,0.992725717161768,-0.00338564519719752,-0.00260480876371249,0.512665196781142,-0.243724555790776,-0.338568769632189,-0.0395039164985427,0.0145339557317527,0.0494762620942406,-0.00641937700887404,-5,-4
0.03,169.587320683328,187.313175370574,0.98261864956395,-0.00245016850327419,-0.00518490465994748,0.300369544118679,-0.263476659370253,-0.122135352886912,-0.0396213245137008,0.0146480394980811,0.0483152697931422,-0.0059482665615874,-5,-4
0.04,195.762560023418,175.107985247078,0.939437952070322,-0.00156845878304906,-0.00870302013959246,0.210068687708499,-0.258618740927441,-0.10799939822659,-0.039744117008294,0.0147395406000156,0.0471313957176688,-0.00802904044796006,-5,-4
0.05,181.505222837042,187.74155470028,1.03381418284728,-0.000654997801281914,-0.0100635211235703,0.147484347220081,-0.255778947014641,-0.0830425001764888,-0.0398666087133987,0.0148113209619469,0.0459272247318979,-0.0108359614074635,-5,-4
0.06,206.230500742286,209.729397724371,0.955827020168904,0.00287184655520876,-0.0141801108065208,-0.254660331384808,-0.375164585907563,-0.378590439275585,-0.0399915073643788,0.0149948456034925,0.0446593756035507,-0.0146357847251112,-5,-4
0.07,194.929333496933,180.728996102024,0.9766393787863,-0.0073629029906663,-0.0175507539957714,-0.467103877913019,-0.300733620020708,1.0765789461753,-0.0402910474823344,0.014609235121905,0.0433451626162913,-0.0195084660923695,-5,-4
0.08,191.746617437472,187.422507433207,1.02002879334907,9.42076660314323e-05,-0.0198083236331462,0.679156137494211,-0.0314271386541899,-0.717991124437684,-0.040173353623455,0.0149429829588934,0.0422200967991237,-0.0176810689013346,-5,-4
0.09,192.644865763076,182.992955170643,0.983073700202088,-0.000633339478420938,-0.0211464942372882,-0.769154218697341,-0.280929387574457,0.0838497496204558,-0.0400651629262773,0.0149257749861964,0.0411460844822429,-0.0212909884691017,-5,-4
0.1,197.777584107025,184.009171209615,0.990818729535721,-0.000136861758330536,-0.0239677864841611,0.42367829019468,-0.27473822500674,-0.0600492174723341,-0.0401796638224677,0.0151099504094788,0.0399825576094808,-0.0231977044777495,-5,-4
0.11,183.458021021517,181.634542731132,0.995315351096266,0.0002556826468972,-0.0252368140499004,0.460560945100523,-0.285683643841339,-0.0485363399610359,-0.0402934947330996,0.0143124581147828,0.0388180491127584,-0.0260415916903868,-5,-4
0.12,189.355106740875,186.215663077448,1.05152498494375,0.000931080977534627,-0.0273553941804217,0.285135884193371,-0.273154291027588,-0.08922129578228,-0.0403977161648312,0.0147543687090544,0.0376383400755186,-0.0291441919098094,-5,-4
