time,lidar_F_data,lidar_R_data,compass_data_1,compass_data_2,compass_data_3,gyro_data_1,gyro_data_2,gyro_data_3,position_data_1,position_data_2,position_data_3,angle_data,motor_L_velocity,motor_R_velocity
0.01,198.919511969678,203.948419657874,0.962965564012519,-0.00663293147403625,-0.000230351510524761,-0.983860073081304,-0.0193860781946888,0.714064238193751,-0.0394372559139978,0.0140992743581549,0.0505857729066444,-0.0117970531194102,-5,-4
0.02,189.383239474698,193.562418576155,0.998477066117189,-0.00352135611685572,-0.00261538281160345,0.530365010009914,-0.256921518347776,-0.299980008823324,-0.0395039164985427,0.0145339557317527,0.0494762620942406,-0.00641937700887417,-5,-4
0.03,193.431289258004,178.57041890305,0.930948127814066,-0.00259212688293479,-0.00483459840918837,0.264366986071985,-0.262186276568399,-0.125703479022615,-0.0396213245137008,0.0146480394980811,0.0483152697931422,-0.00594826656158723,-5,-4
0.04,214.336337756719,193.689756025347,1.03849040236276,-0.00139235880475389,-0.00764365462408816,0.230722317679745,-0.257966955535832,-0.10004683150565,-0.039744117008294,0.0147395406000156,0.0471313957176688,-0.00802904044795977,-5,-4
0.05,182.786138592209,196.372669276528,0.971042955443117,-0.000673118854130154,-0.0104307428884742,0.152617783146172,-0.257408823690682,-0.0869403688377578,-0.0398666087133987,0.0148113209619469,0.0459272247318979,-0.0108359614074634,-5,-4
0.06,186.714637988452,174.198048053853,1.03629391825204,0.00307750536430527,-0.0133941032980374,-0.261701954820046,-0.391666280061946,-0.353432661311759,-0.0399915073643788,0.0149948456034924,0.0446593756035507,-0.014635784725111,-5,-4
0.07,194.751895055488,194.335377984286,1.00778448574009,-0.00776662464169885,-0.017262864662358,-0.475908726740523,-0.295764776947849,1.10264873722906,-0.0402910474823343,0.014609235121905,0.0433451626162913,-0.0195084660923693,-5,-4
0.08,186.176286239905,191.712504839887,0.947818897912314,0.00010118430735147,-0.0179808439045137,0.65433004513892,-0.0315959032244473,-0.769652622802707,-0.040173353623455,0.0149429829588934,0.0422200967991237,-0.0176810689013348,-5,-4
0.09,181.968586120832,195.442226420966,0.929532112234815,-0.000659878955150027,-0.0200119412994167,-0.753596342451506,-0.257874346287453,0.0852578118084607,-0.0400651629262773,0.0149257749861963,0.0411460844822429,-0.0212909884691018,-5,-4
0.1,203.18192477148,182.22968677511,1.05850328174467,-0.000133093203356434,-0.0243385377855307,0.434911712529846,-0.273215941258886,-0.0580238344558535,-0.0401796638224677,0.0151099504094788,0.0399825576094808,-0.0231977044777495,-5,-4
0.11,188.82248204488,183.102074359862,1.02807059516254,0.000269194261818606,-0.0246177615739897,0.429407406362444,-0.27429947872799,-0.0512702538661598,-0.0402934947330995,0.0143124581147828,0.0388180491127584,-0.0260415916903867,-5,-4
0.12,179.787900781026,185.371604083395,1.01577214822467,0.00106196035819089,-0.0283997536877673,0.301335166608416,-0.27108367684013,-0.0763343452229232,-0.0403977161648311,0.0147543687090543,0.0376383400755186,-0.0291441919098097,-5,-4
0.13,194.105350473217,187.793653025228,1.02804616627626,-0.00364738395604231,-0.0316235300078795,-0.448947927714256,-0.341467774913688,0.456490262348879,-0.0405198156305,0.014624397528917,0.0364617320797914,-0.032156256286139,-5,-4
0.14,203.055779476817,184.809227628616,1.00151801905444,0.00106512847107289,-0.0328186647758943,0.405791675134989,-0.263992494298374,-0.524841025994994,-0.0405551676621309,0.0148631932642819,0.0353017674942577,-0.0349534186559437,-5,-4
0.15,189.871842920118,182.211893005107,1.08986890633804,-0.00268539932287425,-0.0422967951584305,-1.0931335217245,-0.510317344023352,0.422850192552729,-0.0405998824265372,0.0147440516589583,0.0341928986755529,-0.0402063656771513,-5,-4
0.16,195.36793838086,181.067796387475,1.02950263700031,5.88582845852778e-05,-0.0418328539581291,0.753712901914227,-0.280651873783662,-0.320500942444152,-0.0406527179156784,0.0149590398690061,0.0330846270254928,-0.0424825198485999,-5,-4
