Time Index,L Velocity,R Velocity,X Position,Y Position,Theta,LiDAR F,LiDAR R,Gyro,Compass X,Compass Y
33,-0.00825,-0.033,9.58195386993382e-07,-4.9446733296661105e-06,89.97141193031882,203.29140938755617,212.23366352079944,-0.00014645348729434116,-2.661009132031845e-05,1.0192557218789475
34,-0.0085,-0.034,9.67242965836516e-07,-4.940982911465913e-06,89.97142722874867,194.65533045224967,205.90804822638458,-0.00015402229031139886,-2.4130819714490107e-05,0.9756692259612354
35,-0.00875,-0.035,9.765549311698896e-07,-4.937174674287184e-06,89.97144295478873,210.07100107678016,207.2218665489166,-0.0001589372925933339,-2.5275168060216386e-05,0.8894869883473909
36,-0.009000000000000001,-0.036000000000000004,9.861312661846831e-07,-4.933248616117644e-06,89.97145910171709,197.56393871854917,196.0511261977986,-0.0001584633960256267,-2.69182609565753e-05,1.0934240949803395
37,-0.00925,-0.037,9.959719534605865e-07,-4.929204734929402e-06,89.97147566260016,211.78450151661394,195.55644776948628,-0.00016030687778668552,-2.561269569582206e-05,0.9220216601390678
38,-0.0095,-0.038,1.0060769749841228e-06,-4.925043028685891e-06,89.97149263029111,204.61762677487587,210.7115233301553,-0.0001812101059596736,-2.641893939051848e-05,0.9621318787303159
39,-0.00975,-0.039,1.0164463121632846e-06,-4.920763495310648e-06,89.9715099974282,184.35807650782144,204.0429967125687,-0.0001720285494295125,-2.3683642048587226e-05,0.8841957937644249
40,-0.01,-0.04,1.0270799458389187e-06,-4.916366132697719e-06,89.9715277564331,197.2751738738454,199.66471133336057,-0.00017648874886384738,-2.5468693018173837e-05,1.0375431977920295
41,-0.01025,-0.041,1.0379778562948083e-06,-4.911850938702986e-06,89.97154589950922,214.45159355696612,209.83847410421328,-0.00017310579375123228,-2.608094869969237e-05,1.0416856630785543
42,-0.0105,-0.042,1.0491400232645045e-06,-4.907217911140696e-06,89.97156441863989,198.45287022614286,203.12939765840093,-0.00018593998126859712,-2.4188919863319565e-05,0.9939128909738936
43,-0.010750000000000001,-0.043000000000000003,1.0605664259364213e-06,-4.902467047776526e-06,89.97158330558663,208.39532030788888,209.38374070352924,-0.00019015538553846396,-2.5654587660226994e-05,0.8718037535100326
44,-0.011,-0.044,1.0722570429588232e-06,-4.8975983463293155e-06,89.97160255188737,209.29256747808608,203.5910270561209,-0.00019858556837645434,-2.6582122109760018e-05,1.0092579183568215
45,-0.01125,-0.045,1.0842118524437283e-06,-4.892611804474534e-06,89.97162214885462,198.40944650119476,207.59959762493196,-0.00018005225758472814,-2.7591616528533935e-05,0.9999880493571162
46,-0.0115,-0.046,1.0964308319690768e-06,-4.887507419818263e-06,89.97164208757356,190.1725623108542,206.7619007858868,-0.00020499713952071437,-2.6969779281593586e-05,1.033762074860076
47,-0.01175,-0.047,1.1089139585805739e-06,-4.882285189930155e-06,89.97166235890023,201.07942114946096,182.49721786926094,-0.00021551118832366432,-2.8061750442920412e-05,0.9619963596861194
48,-0.012,-0.048,1.12166120879375e-06,-4.876945112315678e-06,89.97168295345963,206.10632052193705,210.0782448164527,-0.00020491126625545852,-2.639352055064136e-05,1.1343162176179624
49,-0.01225,-0.049,1.1346725585946113e-06,-4.871487184423054e-06,89.97170386164379,217.82257792814423,214.98122351851453,-0.00022563428591701408,-2.975304254343228e-05,0.964322934560004
50,-0.0125,-0.05,1.1479479834405068e-06,-4.865911403648462e-06,89.97172507360985,186.01403934527977,213.63580900201805,-0.0002235721827594337,-2.849922540231935e-05,0.9983047427716247
51,-0.012750000000000001,-0.051000000000000004,1.1614874582606708e-06,-4.860217767327368e-06,89.9717465792781,214.1872765549526,211.12314970451294,-0.0002413995662074129,-2.7934431827865252e-05,0.9172528604123946
52,-0.013000000000000001,-0.052000000000000005,1.175290957456548e-06,-4.854406272734521e-06,89.97176836833009,210.85839611728713,207.13071409038628,-0.00021001422928551664,-2.7673345601534333e-05,1.010625513899934
53,-0.01325,-0.053,1.1893584549019015e-06,-4.848476917090894e-06,89.97179043020658,185.23882049978897,189.96968454439812,-0.0002257014331684185,-2.9464639485641654e-05,0.9562399559597186
54,-0.0135,-0.054,1.20368992394238e-06,-4.842429697549805e-06,89.97181275410561,221.17826624249795,193.79442181992007,-0.00024176268737000946,-3.0153578701174086e-05,1.0409498244419795
55,-0.01375,-0.055,1.1413483469636552e-06,-3.7718379993535722e-06,89.97071444758323,209.6107101321658,215.90822542225234,0.009367181421268548,-1.9111142501903615e-05,0.950837685386846
56,-0.014,-0.056,1.0805989475173253e-06,-2.697348936308089e-06,89.96961034878352,183.32845285290236,198.7393150090772,0.009125474278673789,-9.993484951778083e-06,0.9959709171549397
57,-0.01425,-0.057,1.020071247357637e-06,-1.6228740550589676e-06,89.9684944041241,230.43643175614315,216.49549088288117,0.009805005023260276,-7.771232594729685e-07,0.9255959535184565
58,-0.0145,-0.058,9.59774028525982e-07,-5.483881512294286e-07,90.03263205201026,183.2586490061846,197.79991491556427,0.00915528418473412,8.259282520107908e-06,1.0154201205909805
59,-0.014750000000000001,-0.059000000000000004,8.997143251827239e-07,5.261289845719802e-07,90.0337678573778,188.29014867796704,203.67980937299654,0.009208339723459037,1.8224603855370502e-05,0.9931279292688792
60,-0.015,-0.06,8.398977575712827e-07,1.600693524214658e-06,90.03491199679372,215.92602987967416,186.62747133913248,0.01016433448862791,2.8741586529139088e-05,0.9933562490289618
61,-0.01525,-0.061,7.803288146808083e-07,2.6753184095649335e-06,90.03606358088348,184.85074002238238,188.13022498697381,0.009014345485914895,3.5350669404513203e-05,1.0917471298091617
62,-0.0155,-0.062,7.210110803785533e-07,3.750013998490148e-06,90.03722182815645,205.3860135533976,199.2171126534661,0.008395281935881465,4.565639002163996e-05,1.0025705456680356
63,-0.01575,-0.063,6.619474143168113e-07,4.82478858169523e-06,90.03838604986971,203.28057771813712,210.5198908874207,0.009606317950065182,5.6546358518148244e-05,1.0449099857703001
64,-0.016,-0.064,6.031400966611134e-07,5.899648796143728e-06,90.03955563723049,206.8103731563868,219.05877066467716,0.009822944669690555,6.698045372428836e-05,0.9831242036615911
65,-0.01625,-0.065,5.445909438733711e-07,6.97459995584182e-06,90.04073005055689,215.1192484400854,210.34160413010733,0.009196710874799275,7.481240586661461e-05,1.0676380481953212
66,-0.0165,-0.066,4.863014013403635e-07,8.049646316437425e-06,90.04190881007827,201.3581658530999,200.97905511447533,0.009410751338669041,8.001015925289344e-05,1.0419093770473675
67,-0.01675,-0.067,4.2827261747559447e-07,9.12479128689983e-06,90.04309148810903,203.34283444139072,214.914134756499,0.009767312796064095,8.938614860464586e-05,1.0724639503550568
68,-0.017,-0.068,3.7050550300260065e-07,1.0200037598879011e-05,90.04427770237439,192.82926458264564,207.3030783642861,0.008769352247805706,9.244880715189752e-05,0.92757382466671
69,-0.01725,-0.069,3.130007783826161e-07,1.127538744217886e-05,90.0454671103038,183.54594461796904,208.1854728864002,0.009172161504402341,0.00011341517276824521,0.973315031471087
70,-0.0175,-0.07,2.557590117543843e-07,1.2350842573149654e-05,90.04665940413867,208.4349905336791,202.05423756808358,0.007988147258044209,0.0001173512307358779,1.082531757365328
71,-0.017750000000000002,-0.07100000000000001,1.9878064928965065e-07,1.3426404401377379e-05,90.04785430672682,209.57282212865738,223.96162131432044,0.008511954826663386,0.00012080976052616037,1.0654516350542582
72,-0.018000000000000002,-0.07200000000000001,1.4206603947419533e-07,1.4502074059065742e-05,90.0490515678974,209.0583551752312,177.94219267775588,0.008896490913070543,0.00015108875552317702,0.9797811115808283
73,-0.01825,-0.073,8.561545253576042e-08,1.557785245651956e-05,90.0502509613277,198.7880030623754,200.8174828582782,0.010024300237397529,0.0001569811994020936,0.9397725375512637
74,-0.0185,-0.074,2.9429095984895466e-08,1.6653740326551952e-05,90.05145228182774,197.38348412032383,216.588856561486,0.008413704369218325,0.00015927649614178884,0.9590194661572549
75,-0.01875,-0.075,-2.6492872953363597e-08,1.7729738259975036e-05,90.05265534298053,210.54376931012558,196.23586327668207,0.009192236914616986,0.00016924079938333486,0.9371224910002423
76,-0.019,-0.076,-8.215033739150581e-08,1.8805846734035528e-05,90.05385997508623,206.5988675314806,195.46796261585826,0.009306746383099668,0.0001718003812549315,1.0306806701779712
77,-0.01925,-0.077,-1.3754321282399493e-07,1.988206613513961e-05,90.05506602336625,199.47436256938553,204.61011644494718,0.009133329221641062,0.00018175215832951882,0.9579791108645667
78,-0.0195,-0.078,-1.926714407611595e-07,2.095839677702764e-05,90.0562733463905,215.3954408425005,218.8154230186121,0.008583965632192303,0.00019382980526374313,0.9954224635867637
79,-0.01975,-0.079,-2.4753498363691215e-07,2.2034838915328467e-05,90.05748181469669,195.5761111110565,185.36425123460828,0.009481264414791551,0.00019351689027807104,1.0051529616125776
80,-0.02,-0.08,-3.0213382073637773e-07,2.3111392759202903e-05,90.0586913095752,181.89072777281672,198.6556814618575,0.009073589686546346,0.00021023313962579597,1.0223368277289153
81,-0.02025,-0.081,-3.5646794493504694e-07,2.418805848064358e-05,90.05990172199733,200.3841846244551,206.1563039571721,0.009435514862461986,0.00022724604066257372,1.0692118362896257
82,-0.0205,-0.082,-4.1053736009441424e-07,2.5264836221922105e-05,90.06111295166764,211.32285751006245,206.78104490208756,0.009071733984433401,0.00021203354689825423,0.9075471964998417
83,-0.02075,-0.083,-4.643420789745634e-07,2.6341726101565197e-05,90.06232490618414,207.10406361632747,194.48337050862713,0.009104462144836215,0.00024181623144000605,0.9499326567449682
84,-0.021,-0.084,-5.178821215677488e-07,2.741872821910782e-05,90.06353750029281,191.36842006150835,194.13305152318696,0.008667943028458355,0.00026929745533912556,0.9583628001413766
85,-0.02125,-0.085,-5.711575137632005e-07,2.849584265890437e-05,90.06475065522385,192.7107653399955,190.95203748015305,0.009095791121773139,0.00025416741499184305,0.9877249491941128
86,-0.021500000000000002,-0.08600000000000001,-6.241682862801606e-07,2.9573069493195672e-05,90.06596429810006,215.0596858900852,203.19764008404806,0.009613579396520534,0.00027249346421409214,1.022531052256889
87,-0.021750000000000002,-0.08700000000000001,-6.769144738147251e-07,3.065040878453239e-05,90.06717836140815,199.77493964496574,200.57601953595957,0.00959026990617884,0.00027857653100122704,1.000597288657051
88,-0.022,-0.088,-7.293961143569044e-07,3.1727860587735246e-05,90.06839278252542,186.6086912479983,222.08268098666966,0.008138315308776465,0.000284929500759578,0.9615469074132149
89,-0.02225,-0.089,-7.816132486449445e-07,3.2805424951464976e-05,90.06960750329536,207.32274716771695,208.91141567398128,0.009043246787021838,0.00026788977821048596,1.0646710086365891
90,-0.0225,-0.09,-8.335659197283938e-07,3.388310191946263e-05,90.07082246964622,212.26795108944114,198.98943089490155,0.009230248510478472,0.0003172539980051333,0.921724078211309
91,-0.02275,-0.091,-8.852541726195318e-07,3.496089153155399e-05,90.07203763124771,197.3179000627599,227.27889807846282,0.008407720763158575,0.0003174335436951127,1.1665463335352853
92,-0.023,-0.092,-9.366780540147291e-07,3.60387938244458e-05,90.0732529412016,193.63478899650758,200.41277039698295,0.007935744354438265,0.0003460794747459616,1.0341327365323782
93,-0.02325,-0.093,-9.87837612070777e-07,3.711680883237284e-05,90.07446835576215,208.3200537794243,188.65545069604931,0.009599993509035263,0.0003244380673723057,0.9701312924702068
94,-0.0235,-0.094,-1.0387328962271859e-06,3.819493658761136e-05,90.07568383408329,210.54208204832065,201.10395076687703,0.008606213178495555,0.0003201889379773417,1.0462332497808853
95,-0.02375,-0.095,-1.089363957064264e-06,3.927317712087465e-05,90.07689933798954,204.95277410862366,196.57744964159622,0.009782121374699054,0.0003670987744180545,0.9295674268458555
96,-0.024,-0.096,-1.1397308461884087e-06,4.035153046166168e-05,90.07811483176826,209.22105641717675,189.56551944038586,0.008860253423514416,0.00034567052833362773,1.014371123039303
97,-0.02425,-0.097,-1.1898336161430927e-06,4.142999663850344e-05,90.07933028198075,216.4376188413775,208.80945916034676,0.009492765111455062,0.0003520594845318927,1.0050663059526286
98,-0.0245,-0.098,-1.2396723203353562e-06,4.250857567918327e-05,90.0805456572904,203.4944814137042,196.2050713274862,0.009921407032748455,0.00038235275094038017,1.0715123263093258
99,-0.02475,-0.099,-1.2892470129783435e-06,4.3587267610898164e-05,90.08176092830615,208.17533485412554,194.3227757226638,0.009127190426378148,0.0004055391605714221,1.0669811569969216
100,-0.025,-0.1,-1.3385577490468512e-06,4.4666072460404493e-05,90.08297606743956,225.7882779771315,221.98065830510217,0.009086402600324705,0.0004162274047364162,1.0668003649506483
101,-0.02525,-0.101,-1.3876045842388385e-06,4.5744990254109955e-05,90.08419104877431,220.31330437229238,199.3157647024415,0.008563813440683318,0.0004083356968438388,1.0008374978016215
102,-0.025500000000000002,-0.10200000000000001,-1.4363875749486476e-06,4.682402101817418e-05,90.08540584794676,193.00799234985598,202.18222896540266,0.008505594545361435,0.00044728611064205316,1.0094069734223121
103,-0.025750000000000002,-0.10300000000000001,-1.4849067782421758e-06,4.790316477857465e-05,90.08662044203655,201.93332269111207,222.22831987444306,0.00811678223903118,0.0004075247771405647,1.043024409492427
104,-0.026000000000000002,-0.10400000000000001,-1.533162251840612e-06,4.898242156115874e-05,90.08783480946629,221.5266345229347,208.55727597968325,0.008213899809914726,0.0004212435817949665,1.0314067177281359
105,-0.02625,-0.105,-1.5811540541055833e-06,5.006179139168364e-05,90.08904892990948,193.87390459315793,204.65586810450816,0.00916997856370166,0.0004252140789736546,1.0628495351772382
106,-0.0265,-0.106,-1.6288822440275541e-06,5.1141274295871814e-05,90.09026278420583,217.4438787469625,216.22491992744648,0.009130651688520508,0.0004482766944641558,1.0005069781475326
107,-0.02675,-0.107,-1.67634688121802e-06,5.222087029942146e-05,90.09147635428334,200.24759967052282,193.52149086625596,0.00864565941987977,0.000454363530659567,1.004475925181455
108,-0.027,-0.108,-1.723548025903002e-06,5.330057942803425e-05,90.09268962308656,179.67481529762227,205.21593365499558,0.008296717927974965,0.0004937116838422821,1.0238458564521333
109,-0.02725,-0.109,-1.7704857389166506e-06,5.438040170743612e-05,90.09390257451035,195.43336186304182,215.38810844799514,0.008798812713817493,0.0004888415613341253,0.9464471812938586
110,-0.0275,-0.11,-1.817160081700052e-06,5.546033716339466e-05,90.09511519333884,226.07106239368113,200.24096162983182,0.00890752702504868,0.0004927770470525939,0.9903616630658969
111,-0.02775,-0.111,-1.8548946956165567e-06,5.61808447865908e-05,90.09508832725137,207.43397931269163,214.4171242191353,0.0008901661025249805,0.0004695152713998704,0.9531156193349578
112,-0.028,-0.112,-1.8916734089507396e-06,5.6903428827538224e-05,90.09505799842088,204.77691620176887,199.99186661718065,0.0008760704558797359,0.0005361648855085666,0.9938034900038505
113,-0.02825,-0.113,-1.9282137428936093e-06,5.76260660982153e-05,90.09502713144171,208.2371930017428,209.4029402562738,0.00090793561957601,0.0005054576474690938,1.0007826786533713
114,-0.0285,-0.114,-1.9645111497968836e-06,5.834876963791216e-05,90.0949957072939,192.78531281165561,197.29542875431363,0.0009144587424396938,0.0004821475740144366,1.023790566253209
115,-0.02875,-0.115,-2.000561995850296e-06,5.907154990137525e-05,90.09496371078394,204.3678976514408,201.89485727655858,0.0009904074557193802,0.0004458120068085639,1.0203306694036
116,-0.029,-0.116,-2.036363386524829e-06,5.9794415254259964e-05,90.09493112981806,204.04306476730474,223.3113758125736,0.0009025652636256306,0.0005088885033367114,0.9700205742368587
117,-0.02925,-0.117,-2.0719130188371574e-06,6.05173723909596e-05,90.09489795479136,210.0636557839394,210.54539005430433,0.0010162740913477052,0.00047516456262905563,1.0330705979634838
118,-0.029500000000000002,-0.11800000000000001,-2.107209063160337e-06,6.124042666888138e-05,90.09486417809934,213.56593939463792,218.85588041442398,0.0010079776704111825,0.00045953028283424494,1.0001001241820093
119,-0.029750000000000002,-0.11900000000000001,-2.142250068671507e-06,6.196358237587317e-05,90.09482979374759,198.3513101229709,209.60981354302308,0.0008837838819643188,0.0005333267320096066,0.9659865174050662
120,-0.03,-0.12,-2.177034887711985e-06,6.268684294414954e-05,90.09479479703974,189.30662511806617,207.06945002650133,0.0009606330025733798,0.0004905589142046888,1.0000157338455982
121,-0.03025,-0.121,-2.2115626152741487e-06,6.341021112145177e-05,90.09475918432803,209.0681557579776,198.93659307820707,0.0009233636493264797,0.0004572109961807853,1.0384957988488732
122,-0.0305,-0.122,-2.245832540591049e-06,6.413368910794526e-05,90.09472295281395,190.92474334259762,207.18685247698681,0.0009411611812775189,0.00047765821573327364,0.9863816638975812
123,-0.03075,-0.123,-2.279844108409035e-06,6.485727866578118e-05,90.09468610038893,209.323090183418,199.99753698204293,0.0009824668742756059,0.0005579804831968251,1.0398563103045408
124,-0.031,-0.124,-2.3135968880053743e-06,6.558098120670354e-05,90.09464862550693,193.6356408077753,225.5927446132609,0.000783760641005865,0.0005026557901026905,0.9126140844258444
125,-0.03125,-0.125,-2.3470905484028514e-06,6.630479786215795e-05,90.09461052708275,205.09119229281166,188.17547293355707,0.000872916975622139,0.0005200110540002817,0.9831417890718657
126,-0.0315,-0.126,-2.3803248385416594e-06,6.702872953937532e-05,90.09457180441058,210.87947259455868,211.70664902023265,0.0009059071384122738,0.0004666972444088832,1.0847135762513962
127,-0.03175,-0.127,-2.4132995714169813e-06,6.775277696623172e-05,90.09453245709909,214.0106025123227,206.4300658346478,0.0008480657664073284,0.0004740715780857112,1.009137820362806
128,-0.032,-0.128,-2.446014611390138e-06,6.84769407271555e-05,90.0944924850195,195.89298534447101,228.10834478938636,0.0008926439257690528,0.0004820528843413932,1.0303273247943108
129,-0.03225,-0.129,-2.4784698640356855e-06,6.920122129181784e-05,90.09445188826408,213.3272262925841,216.82228985969647,0.0008717742723399241,0.0005009674071832008,0.9537483973619649
130,-0.0325,-0.13,-2.510665268022367e-06,6.992561903812824e-05,90.09441066711305,195.92953842437288,209.96728502470086,0.0009414418319490468,0.0005460220377411461,0.9943175230707962
131,-0.03275,-0.131,-2.542600788615814e-06,7.065013427059313e-05,90.09436882200816,209.02063332092422,205.7196579539518,0.0009005111645010833,0.0005213783349591494,1.0388920462616544
132,-0.033,-0.132,-2.5742764124814244e-06,7.13747672350315e-05,90.09432635353159,185.4552762044347,205.44017606924533,0.0009210842715454044,0.0004844069946765553,1.0856978788250427
133,-0.03325,-0.133,-2.6056921435285057e-06,7.209951813032245e-05,90.09428326238906,204.9152730453496,207.75243887523962,0.0007803565359854211,0.0004937181619846855,0.9479186530144311
134,-0.0335,-0.134,-2.6368479995826427e-06,7.282438711783343e-05,90.0942395493965,218.13506080019258,217.29254465160403,0.0008213639920050979,0.0004853211835399802,0.9836821009700926
135,-0.03375,-0.135,-2.667744009728101e-06,7.354937432893158e-05,90.09419521546941,203.69042553654123,204.97437260562933,0.0008626746249829258,0.0005341417617833257,1.0286210016050892
136,-0.034,-0.136,-2.6983802121785614e-06,7.427447987101363e-05,90.09415026161423,206.83757287961657,202.10391164226868,0.0008477809324935596,0.0004842429915419172,0.9406524995567916
137,-0.03425,-0.137,-2.7287566525760086e-06,7.499970383232149e-05,90.09410468892173,198.73710645017266,197.02927895070803,0.0008375316592725798,0.0004979896838270345,0.9632682032901317
138,-0.0345,-0.138,-2.543649471104534e-06,6.475511119716747e-05,90.05216347595984,209.12350418660156,192.3555730585438,0.02638021346179214,0.0005605876388610094,1.0297176532465422
139,-0.03475,-0.139,-2.3606181897399287e-06,5.450236601670794e-05,90.03316461547112,211.83653686158792,220.86137862004392,0.029071506454880717,0.0005880014380148974,0.9725720839302993
140,-0.035,-0.14,-2.1796078607851923e-06,4.424153073878494e-05,90.0631857136832,222.46788030773396,206.02290067981735,0.030022190555462385,0.0005945288494020533,0.9057320743815659
141,-0.035250000000000004,-0.14100000000000001,-2.0006230978071235e-06,3.397259434004436e-05,90.10676436595988,227.4940645163985,195.19992867010876,0.02930820467868499,0.0006289930287199719,1.0348181114936634
142,-0.035500000000000004,-0.14200000000000002,-1.8236684970800382e-06,2.3695546810312967e-05,90.15270381204458,188.64488159247077,201.23455438417946,0.03050274497935474,0.0006793827697770253,0.9758555040706602
143,-0.035750000000000004,-0.14300000000000002,-1.648748639760788e-06,1.3410378951925553e-05,90.1993787500656,202.7393394484592,205.27612660556733,0.029925959347191555,0.0006532969276697016,0.9940598556608065
144,-0.036000000000000004,-0.14400000000000002,-1.1787624646230222e-06,1.120108065445942e-05,90.20682471516946,200.8215715417335,205.2678624704966,-0.12339056173658138,0.0005692305401985381,1.0255283563191817
145,-0.03625,-0.145,-7.084018746415094e-07,8.99064704314341e-06,90.21687422048703,215.57622793019033,193.60216780391005,-0.14530688305776654,0.00046233635698976206,1.0254148763293314
146,-0.0365,-0.146,-2.3766644763106772e-07,6.779086190324135e-06,90.22918564209942,222.3502208860784,220.61093644394617,-0.14001964233606815,0.00033114263902271905,1.0525917967344989
147,-0.03675,-0.147,2.3344256916467496e-07,4.566400261656403e-06,90.24341659248144,192.55176496141226,185.88463117056108,-0.12711943924732896,0.00017568836453652801,1.1006960599548423
148,-0.037,-0.148,1.394660233196396e-06,7.912168761938995e-06,89.7536884691227,200.67711241262853,215.38516713863652,-0.18701760649490076,-3.0753703121965336e-05,1.058935804569213
149,-0.03725,-0.149,2.62458549994606e-06,1.1794293105394857e-05,89.74540027247275,201.0933227724312,200.34409097120567,-0.2119559837858981,-0.00022344283395238444,1.0530489785184776
